"","countrycode","year","gii","scenario"
"7585","GNB",2060,0.1305901680456,"SSP1"
"7586","GNB",2060,0.477271786605949,"SSP2"
"7587","GNB",2060,0.656481018105364,"SSP3"
"7588","GNB",2060,0.644326187710485,"SSP4"
"7589","GNB",2060,0.127735874625481,"SSP5"
"7590","GNB",2065,0.099436579466705,"SSP1"
"7591","GNB",2065,0.474555809759474,"SSP2"
"7592","GNB",2065,0.655987685508065,"SSP3"
"7593","GNB",2065,0.643253690073916,"SSP4"
"7594","GNB",2065,0.0969374686855594,"SSP5"
"7595","GNB",2070,0.0751372173724476,"SSP1"
"7596","GNB",2070,0.435527995025209,"SSP2"
"7597","GNB",2070,0.655449900003634,"SSP3"
"7598","GNB",2070,0.642146685348376,"SSP4"
"7599","GNB",2070,0.0730283728490083,"SSP5"
"7600","GNB",2075,0.0491330510917783,"SSP1"
"7601","GNB",2075,0.432864296370987,"SSP2"
"7602","GNB",2075,0.655270843285989,"SSP3"
"7603","GNB",2075,0.641050481101193,"SSP4"
"7604","GNB",2075,0.054734019879396,"SSP5"
"7605","GNB",2080,0.0367071637003758,"SSP1"
"7606","GNB",2080,0.394596146314172,"SSP2"
"7607","GNB",2080,0.654712421658714,"SSP3"
"7608","GNB",2080,0.639961023064449,"SSP4"
"7609","GNB",2080,0.0354958986672417,"SSP5"
"7610","GNB",2085,0.0273638484999505,"SSP1"
"7611","GNB",2085,0.391947519778898,"SSP2"
"7612","GNB",2085,0.654138340078319,"SSP3"
"7613","GNB",2085,0.638873854366731,"SSP4"
"7614","GNB",2085,0.0264113674816882,"SSP5"
"7615","GNB",2090,0.0203688478945867,"SSP1"
"7616","GNB",2090,0.35509008436402,"SSP2"
"7617","GNB",2090,0.653928910816859,"SSP3"
"7618","GNB",2090,0.603252386801733,"SSP4"
"7619","GNB",2090,0.0196287406730644,"SSP5"
"7620","GNB",2095,0.0151473945366622,"SSP1"
"7621","GNB",2095,0.319971174692073,"SSP2"
"7622","GNB",2095,0.65331908851442,"SSP3"
"7623","GNB",2095,0.602123386834329,"SSP4"
"7624","GNB",2095,0.0145670190812068,"SSP5"
"7625","GNB",2100,0.0112573056101635,"SSP1"
"7626","GNB",2100,0.286885766395997,"SSP2"
"7627","GNB",2100,0.652697286684026,"SSP3"
"7628","GNB",2100,0.601000517885251,"SSP4"
"7629","GNB",2100,0.0107932869240124,"SSP5"
"7630","GNQ",2020,0.523037067163089,"SSP1"
"7631","GNQ",2020,0.569203348913707,"SSP2"
"7632","GNQ",2020,0.614545726509012,"SSP3"
"7633","GNQ",2020,0.612463579056303,"SSP4"
"7634","GNQ",2020,0.522935933817713,"SSP5"
"7635","GNQ",2025,0.441881644770418,"SSP1"
"7636","GNQ",2025,0.560309826435087,"SSP2"
"7637","GNQ",2025,0.610917702788787,"SSP3"
"7638","GNQ",2025,0.572371481596191,"SSP4"
"7639","GNQ",2025,0.441233709992031,"SSP5"
"7640","GNQ",2030,0.364549819282902,"SSP1"
"7641","GNQ",2030,0.51460030599296,"SSP2"
"7642","GNQ",2030,0.607136608441574,"SSP3"
"7643","GNQ",2030,0.567840188084378,"SSP4"
"7644","GNQ",2030,0.363448024541834,"SSP5"
"7645","GNQ",2035,0.264026910933433,"SSP1"
"7646","GNQ",2035,0.469273354815378,"SSP2"
"7647","GNQ",2035,0.603907719297571,"SSP3"
"7648","GNQ",2035,0.527859416539817,"SSP4"
"7649","GNQ",2035,0.262948557511533,"SSP5"
"7650","GNQ",2040,0.182635026382314,"SSP1"
"7651","GNQ",2040,0.42467663587789,"SSP2"
"7652","GNQ",2040,0.601308032452156,"SSP3"
"7653","GNQ",2040,0.524419388281004,"SSP4"
"7654","GNQ",2040,0.16097033804273,"SSP5"
"7655","GNQ",2045,0.125016637618593,"SSP1"
"7656","GNQ",2045,0.349945871365686,"SSP2"
"7657","GNQ",2045,0.598618198055969,"SSP3"
"7658","GNQ",2045,0.484711085429707,"SSP4"
"7659","GNQ",2045,0.124212506599887,"SSP5"
"7660","GNQ",2050,0.0837387092170915,"SSP1"
"7661","GNQ",2050,0.316220991318514,"SSP2"
"7662","GNQ",2050,0.596703050906087,"SSP3"
"7663","GNQ",2050,0.482487351945428,"SSP4"
"7664","GNQ",2050,0.0830108508129696,"SSP5"
"7665","GNQ",2055,0.0552504023807089,"SSP1"
"7666","GNQ",2055,0.255443291546161,"SSP2"
"7667","GNQ",2055,0.595644864965325,"SSP3"
"7668","GNQ",2055,0.444647233140621,"SSP4"
"7669","GNQ",2055,0.0546362866710595,"SSP5"
"7670","GNQ",2060,0.0360826524590373,"SSP1"
"7671","GNQ",2060,0.227636913640293,"SSP2"
"7672","GNQ",2060,0.594656676941592,"SSP3"
"7673","GNQ",2060,0.407456662005082,"SSP4"
"7674","GNQ",2060,0.0355959962982516,"SSP5"
"7675","GNQ",2065,0.0234044200886754,"SSP1"
"7676","GNQ",2065,0.202016979730898,"SSP2"
"7677","GNQ",2065,0.594072158879753,"SSP3"
"7678","GNQ",2065,0.371645628438721,"SSP4"
"7679","GNQ",2065,0.0230356111784651,"SSP5"
"7680","GNQ",2070,0.0151131770338016,"SSP1"
"7681","GNQ",2070,0.158074988512685,"SSP2"
"7682","GNQ",2070,0.593454327706867,"SSP3"
"7683","GNQ",2070,0.370695801367181,"SSP4"
"7684","GNQ",2070,0.0148426193845399,"SSP5"
"7685","GNQ",2075,0.0112529044366853,"SSP1"
"7686","GNQ",2075,0.138881988192483,"SSP2"
"7687","GNQ",2075,0.557000892134833,"SSP3"
"7688","GNQ",2075,0.336632312466561,"SSP4"
"7689","GNQ",2075,0.011029124124474,"SSP5"
"7690","GNQ",2080,0.00723679453048715,"SSP1"
"7691","GNQ",2080,0.106856848041721,"SSP2"
"7692","GNQ",2080,0.556399265562175,"SSP3"
"7693","GNQ",2080,0.304199686091416,"SSP4"
"7694","GNQ",2080,0.00707909520525049,"SSP5"
"7695","GNQ",2085,0.00537893985858534,"SSP1"
"7696","GNQ",2085,0.0815271182533287,"SSP2"
"7697","GNQ",2085,0.555397592833038,"SSP3"
"7698","GNQ",2085,0.273930533881635,"SSP4"
"7699","GNQ",2085,0.00525215968481779,"SSP5"
"7700","GNQ",2090,0.00399655325473631,"SSP1"
"7701","GNQ",2090,0.0708736564815548,"SSP2"
"7702","GNQ",2090,0.554788013109854,"SSP3"
"7703","GNQ",2090,0.24530521653868,"SSP4"
"7704","GNQ",2090,0.00389560484751889,"SSP5"
"7705","GNQ",2095,0.00296860174941717,"SSP1"
"7706","GNQ",2095,0.0535756454405723,"SSP2"
"7707","GNQ",2095,0.554168915290797,"SSP3"
"7708","GNQ",2095,0.219041311425873,"SSP4"
"7709","GNQ",2095,0.00288885237913346,"SSP5"
"7710","GNQ",2100,0.00220465028306128,"SSP1"
"7711","GNQ",2100,0.0403247320855856,"SSP2"
"7712","GNQ",2100,0.55353558020723,"SSP3"
"7713","GNQ",2100,0.194853362510408,"SSP4"
"7714","GNQ",2100,0.00185014395735586,"SSP5"
"7715","GRC",2020,0.0343585147361865,"SSP1"
"7716","GRC",2020,0.0395667878191514,"SSP2"
"7717","GRC",2020,0.0609235143190536,"SSP3"
"7718","GRC",2020,0.0689892191085898,"SSP4"
"7719","GRC",2020,0.0343522645539304,"SSP5"
"7720","GRC",2025,0.0221797460468301,"SSP1"
"7721","GRC",2025,0.0295237076090931,"SSP2"
"7722","GRC",2025,0.0529983380354629,"SSP3"
"7723","GRC",2025,0.0596165797387734,"SSP4"
"7724","GRC",2025,0.0221666622279053,"SSP5"
"7725","GRC",2030,0.0142501982437018,"SSP1"
"7726","GRC",2030,0.021969918781546,"SSP2"
"7727","GRC",2030,0.045956667122749,"SSP3"
"7728","GRC",2030,0.0514557456849897,"SSP4"
"7729","GRC",2030,0.0142323667662344,"SSP5"
"7730","GRC",2035,0.0091366646971979,"SSP1"
"7731","GRC",2035,0.0163304660805477,"SSP2"
"7732","GRC",2035,0.0397748075823789,"SSP3"
"7733","GRC",2035,0.0510647143206188,"SSP4"
"7734","GRC",2035,0.0105430641711279,"SSP5"
"7735","GRC",2040,0.00585390512939798,"SSP1"
"7736","GRC",2040,0.0104947295131878,"SSP2"
"7737","GRC",2040,0.0396034359481149,"SSP3"
"7738","GRC",2040,0.0507301735313251,"SSP4"
"7739","GRC",2040,0.00675121165621471,"SSP5"
"7740","GRC",2045,0.00375026320061448,"SSP1"
"7741","GRC",2045,0.00779422156079445,"SSP2"
"7742","GRC",2045,0.0342353267526609,"SSP3"
"7743","GRC",2045,0.0438616889350414,"SSP4"
"7744","GRC",2045,0.00432172610555271,"SSP5"
"7745","GRC",2050,0.00240296380248184,"SSP1"
"7746","GRC",2050,0.00578978010231235,"SSP2"
"7747","GRC",2050,0.0340995990040337,"SSP3"
"7748","GRC",2050,0.0436531523572033,"SSP4"
"7749","GRC",2050,0.00276675908264233,"SSP5"
"7750","GRC",2055,0.00178296433380697,"SSP1"
"7751","GRC",2055,0.00430143580375908,"SSP2"
"7752","GRC",2055,0.0339724911114387,"SSP3"
"7753","GRC",2055,0.0434698753172183,"SSP4"
"7754","GRC",2055,0.00205105847590624,"SSP5"
"7755","GRC",2060,0.00114292625367269,"SSP1"
"7756","GRC",2060,0.00276095728046062,"SSP2"
"7757","GRC",2060,0.033850621370109,"SSP3"
"7758","GRC",2060,0.0498079578698587,"SSP4"
"7759","GRC",2060,0.00131367858010498,"SSP5"
"7760","GRC",2065,0.000732741454655503,"SSP1"
"7761","GRC",2065,0.00205140443249934,"SSP2"
"7762","GRC",2065,0.0337303062447482,"SSP3"
"7763","GRC",2065,0.0496238485989244,"SSP4"
"7764","GRC",2065,0.00097437464499225,"SSP5"
"7765","GRC",2070,0.000469829873226112,"SSP1"
"7766","GRC",2070,0.00152446479865385,"SSP2"
"7767","GRC",2070,0.0336132172319625,"SSP3"
"7768","GRC",2070,0.0494476276384818,"SSP4"
"7769","GRC",2070,0.000624217152544486,"SSP5"
"7770","GRC",2075,0.000348912951937661,"SSP1"
"7771","GRC",2075,0.000978482359747372,"SSP2"
"7772","GRC",2075,0.0335011010399434,"SSP3"
"7773","GRC",2075,0.0492792901884723,"SSP4"
"7774","GRC",2075,0.000463149083274445,"SSP5"
"7775","GRC",2080,0.000259160777828753,"SSP1"
"7776","GRC",2080,0.000727260255201616,"SSP2"
"7777","GRC",2080,0.0333936064520508,"SSP3"
"7778","GRC",2080,0.0564471131132034,"SSP4"
"7779","GRC",2080,0.00034370695172784,"SSP5"
"7780","GRC",2085,0.000166213442119632,"SSP1"
"7781","GRC",2085,0.000625952168899222,"SSP2"
"7782","GRC",2085,0.0332868148553756,"SSP3"
"7783","GRC",2085,0.0562683403611764,"SSP4"
"7784","GRC",2085,0.000255072482924623,"SSP5"
"7785","GRC",2090,0.0001234533977915,"SSP1"
"7786","GRC",2090,0.00046524039461843,"SSP2"
"7787","GRC",2090,0.0331773419957173,"SSP3"
"7788","GRC",2090,0.0560907326510665,"SSP4"
"7789","GRC",2090,0.000219224682920267,"SSP5"
"7790","GRC",2095,0.000106195025311677,"SSP1"
"7791","GRC",2095,0.000345771127613259,"SSP2"
"7792","GRC",2095,0.0330636764570154,"SSP3"
"7793","GRC",2095,0.0559084052640301,"SSP4"
"7794","GRC",2095,0.000162700986680933,"SSP5"
"7795","GRC",2100,7.88772262989136e-05,"SSP1"
"7796","GRC",2100,0.00025695920954518,"SSP2"
"7797","GRC",2100,0.0329474822809406,"SSP3"
"7798","GRC",2100,0.0557194057547799,"SSP4"
"7799","GRC",2100,0.000139839033156884,"SSP5"
"7800","GTM",2020,0.406735259151954,"SSP1"
"7801","GTM",2020,0.480692761330853,"SSP2"
"7802","GTM",2020,0.518823354267862,"SSP3"
"7803","GTM",2020,0.518942063615482,"SSP4"
"7804","GTM",2020,0.406587232412782,"SSP5"
"7805","GTM",2025,0.335796724107391,"SSP1"
"7806","GTM",2025,0.478927740974152,"SSP2"
"7807","GTM",2025,0.518067088376205,"SSP3"
"7808","GTM",2025,0.51828370952021,"SSP4"
"7809","GTM",2025,0.335446464117597,"SSP5"
"7810","GTM",2030,0.271755460941411,"SSP1"
"7811","GTM",2030,0.440761028043188,"SSP2"
"7812","GTM",2030,0.517290911501353,"SSP3"
"7813","GTM",2030,0.517590087695202,"SSP4"
"7814","GTM",2030,0.271185826347507,"SSP5"
"7815","GTM",2035,0.1922698614247,"SSP1"
"7816","GTM",2035,0.403264720042815,"SSP2"
"7817","GTM",2035,0.516480676999963,"SSP3"
"7818","GTM",2035,0.516816440391384,"SSP4"
"7819","GTM",2035,0.191576320508251,"SSP5"
"7820","GTM",2040,0.131885057566884,"SSP1"
"7821","GTM",2040,0.36684073027226,"SSP2"
"7822","GTM",2040,0.515730655214057,"SSP3"
"7823","GTM",2040,0.516017826882118,"SSP4"
"7824","GTM",2040,0.13117030241481,"SSP5"
"7825","GTM",2045,0.100998663228115,"SSP1"
"7826","GTM",2045,0.365186992555013,"SSP2"
"7827","GTM",2045,0.515064987510478,"SSP3"
"7828","GTM",2045,0.515215870259225,"SSP4"
"7829","GTM",2045,0.10026379700319,"SSP5"
"7830","GTM",2050,0.0669489487995108,"SSP1"
"7831","GTM",2050,0.330301862574886,"SSP2"
"7832","GTM",2050,0.514504934168829,"SSP3"
"7833","GTM",2050,0.477756557878606,"SSP4"
"7834","GTM",2050,0.0663280404878284,"SSP5"
"7835","GTM",2055,0.0438422550434651,"SSP1"
"7836","GTM",2055,0.297212544067707,"SSP2"
"7837","GTM",2055,0.513973225354755,"SSP3"
"7838","GTM",2055,0.476940802645673,"SSP4"
"7839","GTM",2055,0.0498642381207409,"SSP5"
"7840","GTM",2060,0.0328192759985435,"SSP1"
"7841","GTM",2060,0.266165311793333,"SSP2"
"7842","GTM",2060,0.476751324166409,"SSP3"
"7843","GTM",2060,0.476070153062137,"SSP4"
"7844","GTM",2060,0.0323920395267875,"SSP5"
"7845","GTM",2065,0.0212295167377013,"SSP1"
"7846","GTM",2065,0.237323511000351,"SSP2"
"7847","GTM",2065,0.476182324364134,"SSP3"
"7848","GTM",2065,0.475167471617295,"SSP4"
"7849","GTM",2065,0.024144054775696,"SSP5"
"7850","GTM",2070,0.0158100209806495,"SSP1"
"7851","GTM",2070,0.187361152612192,"SSP2"
"7852","GTM",2070,0.475581349657943,"SSP3"
"7853","GTM",2070,0.474246359535652,"SSP4"
"7854","GTM",2070,0.0155425758800599,"SSP5"
"7855","GTM",2075,0.0117651780403205,"SSP1"
"7856","GTM",2075,0.165178188532596,"SSP2"
"7857","GTM",2075,0.474945822879264,"SSP3"
"7858","GTM",2075,0.436924579895907,"SSP4"
"7859","GTM",2075,0.0115304807247852,"SSP5"
"7860","GTM",2080,0.00874657297150835,"SSP1"
"7861","GTM",2080,0.145165739838044,"SSP2"
"7862","GTM",2080,0.474290037272643,"SSP3"
"7863","GTM",2080,0.43600293017651,"SSP4"
"7864","GTM",2080,0.00854223646139621,"SSP5"
"7865","GTM",2085,0.00561361566302108,"SSP1"
"7866","GTM",2085,0.111682056075358,"SSP2"
"7867","GTM",2085,0.473634002628443,"SSP3"
"7868","GTM",2085,0.435096595877949,"SSP4"
"7869","GTM",2085,0.00632257938138126,"SSP5"
"7870","GTM",2090,0.00416384614646494,"SSP1"
"7871","GTM",2090,0.0972769114897107,"SSP2"
"7872","GTM",2090,0.472976794054133,"SSP3"
"7873","GTM",2090,0.39854609035068,"SSP4"
"7874","GTM",2090,0.00404112039618849,"SSP5"
"7875","GTM",2095,0.00308677544005017,"SSP1"
"7876","GTM",2095,0.0738653388282153,"SSP2"
"7877","GTM",2095,0.472311807521804,"SSP3"
"7878","GTM",2095,0.397676652265817,"SSP4"
"7879","GTM",2095,0.00298826865482281,"SSP5"
"7880","GTM",2100,0.00228750299709771,"SSP1"
"7881","GTM",2100,0.06401205660099,"SSP2"
"7882","GTM",2100,0.471627104236199,"SSP3"
"7883","GTM",2100,0.396800931238849,"SSP4"
"7884","GTM",2100,0.00220965021088963,"SSP5"
"7885","HND",2020,0.328509120518654,"SSP1"
"7886","HND",2020,0.397719089346707,"SSP2"
"7887","HND",2020,0.471325741170553,"SSP3"
"7888","HND",2020,0.471382705950999,"SSP4"
"7889","HND",2020,0.328350991988177,"SSP5"
"7890","HND",2025,0.264936162415557,"SSP1"
"7891","HND",2025,0.395930195009366,"SSP2"
"7892","HND",2025,0.434327237996453,"SSP3"
"7893","HND",2025,0.434375010895269,"SSP4"
"7894","HND",2025,0.264566453379146,"SSP5"
"7895","HND",2030,0.186596455293695,"SSP1"
"7896","HND",2030,0.359693322128361,"SSP2"
"7897","HND",2030,0.433698730520633,"SSP3"
"7898","HND",2030,0.433678161375523,"SSP4"
"7899","HND",2030,0.186060608852794,"SSP5"
"7900","HND",2035,0.144719230666354,"SSP1"
"7901","HND",2035,0.324992241727272,"SSP2"
"7902","HND",2035,0.433079774952246,"SSP3"
"7903","HND",2035,0.432911471376052,"SSP4"
"7904","HND",2035,0.144038954961109,"SSP5"
"7905","HND",2040,0.0973222491875075,"SSP1"
"7906","HND",2040,0.292108773056872,"SSP2"
"7907","HND",2040,0.432560609830074,"SSP3"
"7908","HND",2040,0.432139252343247,"SSP4"
"7909","HND",2040,0.096648394203443,"SSP5"
"7910","HND",2045,0.0643139535271793,"SSP1"
"7911","HND",2045,0.261260201301185,"SSP2"
"7912","HND",2045,0.432156549493949,"SSP3"
"7913","HND",2045,0.431387065199309,"SSP4"
"7914","HND",2045,0.0637174435766808,"SSP5"
"7915","HND",2050,0.0483065143403265,"SSP1"
"7916","HND",2050,0.232593527791313,"SSP2"
"7917","HND",2050,0.431860836180147,"SSP3"
"7918","HND",2050,0.430663845524981,"SSP4"
"7919","HND",2050,0.0477491627824327,"SSP5"
"7920","HND",2055,0.0313662100296781,"SSP1"
"7921","HND",2055,0.206189765675163,"SSP2"
"7922","HND",2055,0.431561277772121,"SSP3"
"7923","HND",2055,0.394326190500633,"SSP4"
"7924","HND",2055,0.0309338022595126,"SSP5"
"7925","HND",2060,0.0233829076667408,"SSP1"
"7926","HND",2060,0.161219472845589,"SSP2"
"7927","HND",2060,0.431185077292227,"SSP3"
"7928","HND",2060,0.393436099295221,"SSP4"
"7929","HND",2060,0.0230127137939399,"SSP5"
"7930","HND",2065,0.0150495052318677,"SSP1"
"7931","HND",2065,0.141417898549459,"SSP2"
"7932","HND",2065,0.430709996881662,"SSP3"
"7933","HND",2065,0.392441644813495,"SSP4"
"7934","HND",2065,0.0147820155329691,"SSP5"
"7935","HND",2070,0.0111664694090704,"SSP1"
"7936","HND",2070,0.123683392763845,"SSP2"
"7937","HND",2070,0.430144708882256,"SSP3"
"7938","HND",2070,0.391372471005227,"SSP4"
"7939","HND",2070,0.0109489030754604,"SSP5"
"7940","HND",2075,0.00715932574771042,"SSP1"
"7941","HND",2075,0.107898967114266,"SSP2"
"7942","HND",2075,0.429524851917949,"SSP3"
"7943","HND",2075,0.390272979220123,"SSP4"
"7944","HND",2075,0.00700887788175633,"SSP5"
"7945","HND",2080,0.00531066030760308,"SSP1"
"7946","HND",2080,0.0821614077922408,"SSP2"
"7947","HND",2080,0.428890693763624,"SSP3"
"7948","HND",2080,0.354905980759491,"SSP4"
"7949","HND",2080,0.00518769275860427,"SSP5"
"7950","HND",2085,0.00394165356142773,"SSP1"
"7951","HND",2085,0.0621550124444213,"SSP2"
"7952","HND",2085,0.428274844637738,"SSP3"
"7953","HND",2085,0.353891521543562,"SSP4"
"7954","HND",2085,0.00383758854741369,"SSP5"
"7955","HND",2090,0.00292658447510178,"SSP1"
"7956","HND",2090,0.0537217253996683,"SSP2"
"7957","HND",2090,0.427663335441329,"SSP3"
"7958","HND",2090,0.352895020750396,"SSP4"
"7959","HND",2090,0.00283684253864035,"SSP5"
"7960","HND",2095,0.00187610702356632,"SSP1"
"7961","HND",2095,0.0402899203750848,"SSP2"
"7962","HND",2095,0.391569635792248,"SSP3"
"7963","HND",2095,0.351904219573442,"SSP4"
"7964","HND",2095,0.00181041600624378,"SSP5"
"7965","HND",2100,0.00139134391808184,"SSP1"
"7966","HND",2100,0.0347251341090615,"SSP2"
"7967","HND",2100,0.390945718056693,"SSP3"
"7968","HND",2100,0.318245263068432,"SSP4"
"7969","HND",2100,0.00133731124820591,"SSP5"
"7970","HRV",2020,0.0400230732209543,"SSP1"
"7971","HRV",2020,0.0529531503273566,"SSP2"
"7972","HRV",2020,0.0608295625133064,"SSP3"
"7973","HRV",2020,0.060857916775395,"SSP4"
"7974","HRV",2020,0.0400039975746415,"SSP5"
"7975","HRV",2025,0.029940331499867,"SSP1"
"7976","HRV",2025,0.0457710129338622,"SSP2"
"7977","HRV",2025,0.0604945950805029,"SSP3"
"7978","HRV",2025,0.0527226609700707,"SSP4"
"7979","HRV",2025,0.0298988925012184,"SSP5"
"7980","HRV",2030,0.0193617492806376,"SSP1"
"7981","HRV",2030,0.0455303784994486,"SSP2"
"7982","HRV",2030,0.0602336098030537,"SSP3"
"7983","HRV",2030,0.0456836786771315,"SSP4"
"7984","HRV",2030,0.0193082024173264,"SSP5"
"7985","HRV",2035,0.0144263698269759,"SSP1"
"7986","HRV",2035,0.039371538774884,"SSP2"
"7987","HRV",2035,0.060006023814151,"SSP3"
"7988","HRV",2035,0.0395728268334753,"SSP4"
"7989","HRV",2035,0.0143630563288456,"SSP5"
"7990","HRV",2040,0.00928962450141206,"SSP1"
"7991","HRV",2040,0.034030440609946,"SSP2"
"7992","HRV",2040,0.0598019732999125,"SSP3"
"7993","HRV",2040,0.0342634614415912,"SSP4"
"7994","HRV",2040,0.00923317936291429,"SSP5"
"7995","HRV",2045,0.00691218727863052,"SSP1"
"7996","HRV",2045,0.0293995310815939,"SSP2"
"7997","HRV",2045,0.0596110055988901,"SSP3"
"7998","HRV",2045,0.0341771515193959,"SSP4"
"7999","HRV",2045,0.00685717588102025,"SSP5"
"8000","HRV",2050,0.00444291376141689,"SSP1"
"8001","HRV",2050,0.0253892164521851,"SSP2"
"8002","HRV",2050,0.0594310981693392,"SSP3"
"8003","HRV",2050,0.0295799482110975,"SSP4"
"8004","HRV",2050,0.0043976050141128,"SSP5"
"8005","HRV",2055,0.00330269731533448,"SSP1"
"8006","HRV",2055,0.021915329759276,"SSP2"
"8007","HRV",2055,0.0592581856711463,"SSP3"
"8008","HRV",2055,0.0255879435386698,"SSP4"
"8009","HRV",2055,0.003260919476323,"SSP5"
"8010","HRV",2060,0.00245364478738554,"SSP1"
"8011","HRV",2060,0.0189056365536441,"SSP2"
"8012","HRV",2060,0.0590857549705912,"SSP3"
"8013","HRV",2060,0.0221215814927056,"SSP4"
"8014","HRV",2060,0.00208725574747474,"SSP5"
"8015","HRV",2065,0.00157341681386786,"SSP1"
"8016","HRV",2065,0.0141045479258995,"SSP2"
"8017","HRV",2065,0.0589041881889328,"SSP3"
"8018","HRV",2065,0.0191107144023692,"SSP4"
"8019","HRV",2065,0.00154576972813873,"SSP5"
"8020","HRV",2070,0.00100837696082834,"SSP1"
"8021","HRV",2070,0.0121496112139338,"SSP2"
"8022","HRV",2070,0.0587153058434316,"SSP3"
"8023","HRV",2070,0.0164989481221061,"SSP4"
"8024","HRV",2070,0.000988328627912551,"SSP5"
"8025","HRV",2075,0.000748104350915592,"SSP1"
"8026","HRV",2075,0.0104624230475217,"SSP2"
"8027","HRV",2075,0.058521500473493,"SSP3"
"8028","HRV",2075,0.0123159273065888,"SSP4"
"8029","HRV",2075,0.000731603529162033,"SSP5"
"8030","HRV",2080,0.000554872549832869,"SSP1"
"8031","HRV",2080,0.00778730484068693,"SSP2"
"8032","HRV",2080,0.058324829504327,"SSP3"
"8033","HRV",2080,0.0106179549329419,"SSP4"
"8034","HRV",2080,0.000541495985807193,"SSP5"
"8035","HRV",2085,0.000411494848582814,"SSP1"
"8036","HRV",2085,0.00670221678273048,"SSP2"
"8037","HRV",2085,0.0581263092313177,"SSP3"
"8038","HRV",2085,0.00915049010384907,"SSP4"
"8039","HRV",2085,0.000400776891675819,"SSP5"
"8040","HRV",2090,0.000305170014661174,"SSP1"
"8041","HRV",2090,0.00576772754204207,"SSP2"
"8042","HRV",2090,0.0579261598111723,"SSP3"
"8043","HRV",2090,0.00788340797402241,"SSP4"
"8044","HRV",2090,0.000296659028746213,"SSP5"
"8045","HRV",2095,0.000226340653612048,"SSP1"
"8046","HRV",2095,0.00428834730144066,"SSP2"
"8047","HRV",2095,0.0577239804908996,"SSP3"
"8048","HRV",2095,0.00586848333356389,"SSP4"
"8049","HRV",2095,0.000219631178550795,"SSP5"
"8050","HRV",2100,0.000167863689445269,"SSP1"
"8051","HRV",2100,0.00368928796512143,"SSP2"
"8052","HRV",2100,0.0575201130073363,"SSP3"
"8053","HRV",2100,0.0050528071761663,"SSP4"
"8054","HRV",2100,0.000162610678536971,"SSP5"
"8055","HTI",2020,0.535333233332471,"SSP1"
"8056","HTI",2020,0.572451611483765,"SSP2"
"8057","HTI",2020,0.647512148308726,"SSP3"
"8058","HTI",2020,0.609296936744814,"SSP4"
"8059","HTI",2020,0.535126609359507,"SSP5"
"8060","HTI",2025,0.457854129949844,"SSP1"
"8061","HTI",2025,0.532894097858665,"SSP2"
"8062","HTI",2025,0.611495446152945,"SSP3"
"8063","HTI",2025,0.571855734350096,"SSP4"
"8064","HTI",2025,0.457323615274928,"SSP5"
"8065","HTI",2030,0.382234378927553,"SSP1"
"8066","HTI",2030,0.492885151007043,"SSP2"
"8067","HTI",2030,0.609387548825686,"SSP3"
"8068","HTI",2030,0.569893832583144,"SSP4"
"8069","HTI",2030,0.381302066861433,"SSP5"
"8070","HTI",2035,0.312106558049248,"SSP1"
"8071","HTI",2035,0.489675920808551,"SSP2"
"8072","HTI",2035,0.568562956805614,"SSP3"
"8073","HTI",2035,0.567989867900789,"SSP4"
"8074","HTI",2035,0.310771152256385,"SSP5"
"8075","HTI",2040,0.223341665535925,"SSP1"
"8076","HTI",2040,0.450105808500115,"SSP2"
"8077","HTI",2040,0.567176667706743,"SSP3"
"8078","HTI",2040,0.529812179851177,"SSP4"
"8079","HTI",2040,0.248175147739451,"SSP5"
"8080","HTI",2045,0.174516134218161,"SSP1"
"8081","HTI",2045,0.411390206566943,"SSP2"
"8082","HTI",2045,0.566082778150673,"SSP3"
"8083","HTI",2045,0.528117744813466,"SSP4"
"8084","HTI",2045,0.172842308594903,"SSP5"
"8085","HTI",2050,0.118325296178781,"SSP1"
"8086","HTI",2050,0.373942793730248,"SSP2"
"8087","HTI",2050,0.565262537354009,"SSP3"
"8088","HTI",2050,0.526593824116475,"SSP4"
"8089","HTI",2050,0.13282609952547,"SSP5"
"8090","HTI",2055,0.0898143432573183,"SSP1"
"8091","HTI",2055,0.338045721781274,"SSP2"
"8092","HTI",2055,0.564569794535808,"SSP3"
"8093","HTI",2055,0.525116269666742,"SSP4"
"8094","HTI",2055,0.0883942198769209,"SSP5"
"8095","HTI",2060,0.0589869210158416,"SSP1"
"8096","HTI",2060,0.303688059611512,"SSP2"
"8097","HTI",2060,0.527518766966928,"SSP3"
"8098","HTI",2060,0.486922284006703,"SSP4"
"8099","HTI",2060,0.0664226678137031,"SSP5"
"8100","HTI",2065,0.0441435559223523,"SSP1"
"8101","HTI",2065,0.243252547175867,"SSP2"
"8102","HTI",2065,0.526802041832839,"SSP3"
"8103","HTI",2065,0.485365275028297,"SSP4"
"8104","HTI",2065,0.0432097425900539,"SSP5"
"8105","HTI",2070,0.0285813203629027,"SSP1"
"8106","HTI",2070,0.215318556179817,"SSP2"
"8107","HTI",2070,0.52603952165177,"SSP3"
"8108","HTI",2070,0.483777022709551,"SSP4"
"8109","HTI",2070,0.0279166451397485,"SSP5"
"8110","HTI",2075,0.0212761230190883,"SSP1"
"8111","HTI",2075,0.189919686579316,"SSP2"
